gene,observed_dNdS,expected_dNdS,p_value
ULK2,2.0,3.028685395812688,0.5544584050363607
OR5D18,1.8,2.092022960425629,0.8399958262884009
TMEM150A,2.0,2.096180722422201,0.9470343391367149
SS18,2.0,4.494164867240186,0.2393856921304714
CLCC1,2.0,3.4825629538615264,0.4269366075729364
KLK9,5.0,2.437543073973805,0.10074107243886445
SAMD7,1.5,3.5156225602955677,0.2823751438848412
TPCN1,3.0,2.0145518015095445,0.48749668205600916
ATP5S,1.0,3.217963109038838,0.2163048482092141
SMCP,1.0,3.8126776907311664,0.1497338114774476
RCBTB2,4.0,2.9478504314960743,0.540002989827174
CLTC,2.5,3.377526608744184,0.633015882532964
GREM1,2.0,2.309709338138281,0.8385202605652151
MYH8,3.8333333333333335,2.7145278668634,0.4971005606855876
MEN1,3.0,2.1077656995284992,0.5388421042433332
LRP5,0.8,2.0859381289546284,0.3732685178881131
DUS3L,4.0,2.0911672985366434,0.18683547874917553
CPA2,1.0,2.7223400959973296,0.2965440874985251
TTC3,2.6666666666666665,3.507159296817933,0.6535734670147495
ZNF833P,3.0,,
LARP6,4.0,2.400060225808181,0.30172384509209127
PI15,3.0,3.281704426860156,0.8764233302358402
LYG1,3.0,2.919674753716646,0.9625057253108977
FRS3,5.0,2.393960349201344,0.09212138756756709
TRAF3IP1,3.0,2.8234707556738505,0.9163305755691595
DRP2,4.0,2.647441885794875,0.40582045988415194
DNAJB8,0.6666666666666666,2.341581743624535,0.2737110416306028
LYRM9,0.0,2.792589162560379,0.09470110294965144
GPR137B,1.0,2.2079771021803523,0.41624931869949755
CYP1A2,4.0,2.1123207503907278,0.19400642622909678
GIMAP5,2.0,2.385423822027265,0.8029361678829812
ALG13,1.5,2.903283547623486,0.41018372447014173
MED24,3.0,2.1543885012707324,0.5645377349390234
RAB25,2.0,2.1780807502456465,0.9039566748071526
C9orf84,7.0,3.622010160402218,0.07590790939711209
ZNF320,5.0,2.8377397270685387,0.1992902473219668
KRT7,0.6666666666666666,2.124724787000867,0.3171728967673718
DCN,2.0,2.7517251547302557,0.6504297856712533
CLDN5,0.0,1.959753710056557,0.1615396611806296
TACR1,7.0,2.1020160851226306,0.0007293314600161269
CHRNA3,1.0,2.136589210011127,0.43681883911234887
ARHGAP9,2.5,2.3275187067413854,0.9099857879286039
STX17,6.0,3.4275504317855057,0.1646842692404591
CLIC4,0.5,2.74626162263092,0.17526838386561927
POLR2C,2.0,2.4493420606421865,0.7740260539341965
NDUFS1,2.0,3.614932548620392,0.3956674217624877
SFXN5,3.0,2.145518303341865,0.559650974268483
C4orf32,2.0,2.859192289671345,0.6113672212992431
XAB2,2.0,2.141469074165088,0.9229860094529135
EPHX2,5.0,2.565914967474284,0.12862444608229354
DCAKD,2.0,1.8966825590900904,0.940198901375787
LHX4,2.0,2.5517107953483764,0.7298095649593789
QSER1,7.0,3.8545870417694768,0.1091342135852682
LENG1,2.0,2.479896485743588,0.7605634713464271
PTPN13,10.0,3.3392937455893965,0.00026743162692077196
MOSPD2,2.0,3.4259381428565403,0.44106827762772816
SPATA31D5P,23.0,,
PCSK1,1.5,3.0317643580678726,0.3790112613941301
FUNDC1,0.0,3.943373341772988,0.0470563272552486
PTP4A3,5.0,2.113178798918179,0.04704727885239942
CS,2.0,4.177216131955737,0.28675556929593315
PRKAR2B,5.0,2.8844829765709314,0.21290713712689482
RP11-344E13.3,2.0,,
FGF12,3.0,2.863115219483974,0.935523371799729
MSN,5.0,2.574370421823677,0.13058951498291219
NPIPB15,1.0,2.917200428619886,0.2616520675549936
DCP1B,5.0,2.854314743723754,0.20407279118416544
YY1AP1,5.0,2.872012590518634,0.2092352566050283
GGTLC1,1.3333333333333333,2.231210116988728,0.5477735871397978
ARHGEF11,1.5,2.537106524171977,0.5149758206179843
POU2F2,5.0,2.330764463679122,0.08039694306066592
SERHL2,2.0,2.280646279297416,0.8525732134431557
MAGEL2,8.0,2.527780660791036,0.0005777189772306009
GNB3,3.0,2.3947437659483093,0.6957087234113488
FBXO21,2.5,2.4687792700536493,0.9841469289655137
FKBP5,2.0,3.1321427281863485,0.5223637681365291
TMEM79,0.0,2.2067709673525,0.13740601386954657
EGFL6,0.0,3.0465845371330857,0.0809071250006313
SLC5A6,2.0,2.161156038105466,0.9127080015262242
DDX58,1.0,3.408600963907676,0.19202970192958485
ABCA6,1.6,3.156384262834272,0.38101052618337916
TAPBP,5.0,2.311248319902109,0.07696216745642487
KHDC3L,2.0,2.380657158060646,0.805133185968583
PINX1,2.0,2.8208016038534725,0.6250464654869177
ST7,0.0,2.948470270735534,0.08595888823135098
FAM179B,12.0,3.376927870699584,2.6993151934509066e-06
IGKV2D-24,3.0,,
UGT2A1,0.6,3.428047448647476,0.1266524054685762
TTF2,7.0,3.016697820305007,0.021825733554665962
SCIN,6.0,2.99232711814986,0.08208655135498936
NTN4,3.0,3.1327637037367966,0.9402072536312117
GNPTG,2.0,2.2051601575382622,0.8901163227911217
PRKCG,1.6,2.3821058177142302,0.6123374205820827
DBT,3.0,3.479097997435673,0.7972893401783149
SYNGR4,2.0,2.0857583427235573,0.9526489861469314
MTHFSD,1.0,2.3970734014963613,0.36686707210827607
TAS2R39,2.0,2.607060311741212,0.7069371980761339
IGFBP3,1.0,2.4323117960391087,0.3584138394376063
GTF3C1,3.0,2.407517312008881,0.702573828763468
OR5R1,1.0,2.545171827173162,0.33277401078312496
CKAP4,2.0,2.1281310546677434,0.9300098108219704
PIGG,4.0,2.8133329516433543,0.4792640380713411
NEU3,1.0,2.6100406915934635,0.318967252193745
ZNF610,3.5,3.503211817054601,0.9986308297638117
OVCH1,3.0,3.3165228623656087,0.8620182993685174
AMPD2,1.0,2.138031521264496,0.4363919547477435
PRKCI,3.0,3.580139304717647,0.7591423843322609
NUP210,6.0,2.145833716703725,0.008511648322880655
BAZ1A,5.0,3.7390100131360544,0.5143181412020661
RNPEP,3.0,2.3735145115097187,0.6842689935072022
HDX,4.5,3.849793739383224,0.7403539417751059
PAPSS2,4.0,2.7765888291021183,0.46282450929242025
TRIM35,4.0,2.2545701755292407,0.24505681811745078
ZNF682,5.0,2.7276282084990022,0.16885266173942903
C2orf43,2.0,3.3792992932945207,0.453063391732337
PRSS54,2.0,2.6138528712062152,0.7041790728504022
FOXS1,4.0,2.483471772688349,0.3358873585115994
PPIA,2.0,2.885498647817647,0.6021663789356482
AIFM3,4.0,2.1031815034328405,0.19089409267508217
AKT3,3.5,3.708569179757557,0.9137540662764414
C20orf26,2.6666666666666665,2.501000675027638,0.9165698931601057
MOB1A,2.0,3.6126271370087366,0.396191605276624
TPSG1,2.0,2.070644614509291,0.9608445779355018
CEP68,4.0,2.751368557529862,0.4515906592685862
SDC2,4.0,2.988874362425373,0.5586424247409367
CD3EAP,0.0,2.5828224596317173,0.10802888162347177
UNC5C,1.4,2.581727769534402,0.46205613350675934
SPINT2,2.0,2.1602830903038046,0.9131614973055755
RABGEF1,2.0,2.822676835136335,0.6243712708504696
WNT1,2.0,2.1092942712631557,0.9400127274450937
BAHD1,1.0,2.585661591470942,0.324079915112598
BRF2,5.0,2.414968990645652,0.0962222180570488
CBWD6,3.0,3.2530153195993843,0.8884367225607763
UBE2E1,2.0,3.0402240835145866,0.5507828579581873
GPR114,1.0,2.069875816850001,0.4570958685523524
ATP4B,2.0,2.264095231199029,0.8606753106445306
NFIC,1.0,2.1104174868695145,0.4446483849937606
NKAIN3,3.0,2.805510386177307,0.9075609459981137
OR5J2,2.6666666666666665,2.519270080126483,0.9260111514963545
PCDHGB7,8.0,2.417223601205927,0.00032965821662894756
PAQR9,0.0,1.947826833733195,0.16282122267827515
HSPD1,3.0,3.669758603116134,0.7266219150879575
GPR75,4.0,2.4356373657305053,0.3161615161386002
LLGL2,4.0,2.1139342916503154,0.19455813009343023
IGLV3-22,0.0,,
DDX43,2.0,3.662536350413268,0.3849999079375106
WDR27,3.0,2.7598998840224964,0.8850851998063664
RP13-60M5.2,2.0,,
MARK3,2.0,3.226828593037476,0.49463145021604726
CCDC135,3.0,2.251787393170794,0.618053879501114
FAR1,4.0,3.456557433191328,0.7700557414841253
LRFN2,2.25,2.064799980717856,0.8974487262580189
MAML3,0.3333333333333333,2.9951302510863607,0.12403932777186068
TRBV27,0.5,,
UTP6,3.0,3.256842789437201,0.8868264614033259
CYTL1,2.0,1.9289963825493064,0.959227655149278
ZBTB20,0.75,2.347845757625813,0.2970419877979098
DRAM2,3.0,3.423989909695965,0.8187648721414169
RANBP17,1.0,3.151321788378812,0.22555897989802492
OR1E2,3.0,2.2233562107483937,0.6024673575919429
NRIP1,5.0,3.55895326750601,0.44494737062844647
PSME1,1.0,2.4162578333124896,0.36223755710089356
SPATA8,0.5,2.9458308215804143,0.15414994694782747
SNAP91,5.0,3.644793079819905,0.4777945387537593
CLASP2,2.0,3.414787655698696,0.4439064901092332
GFPT2,1.3333333333333333,2.2786371117716824,0.5311641477246287
AAMP,3.0,2.464426846212606,0.7329815209163298
SHMT1,0.0,2.363770694852158,0.12418170243539203
PGLYRP4,2.0,2.4426638398154856,0.7769990616725602
OTUD5,3.0,2.6409059229092544,0.8251164018649595
CMTM5,2.0,2.0923944142182997,0.949070575313444
FRMD7,4.0,3.2723953766980367,0.6875228720581328
ZMYM1,10.0,3.768114949625216,0.0013255646226623982
KIFC2,4.0,2.183081575427176,0.2188081157895101
KIR2DS4,2.0,2.6338404832091906,0.6961241741625084
RP11-596D21.1,4.0,,
FAM161B,5.0,2.72513585685854,0.1681913673358239
NMNAT2,1.0,2.353628579939158,0.37759892150503793
MUC16,2.9714285714285715,2.8342730300740078,0.9350689577812615
ASIC1,2.0,2.2618939956233954,0.86175831254879
ANKRD24,0.5,2.243257101144596,0.2444577517574092
SHFM1,4.0,4.004888790652729,0.9980508474096088
GRB10,2.0,2.5592372865349517,0.7266573879363842
EXOC5,3.0,3.5620128804860265,0.7658695097149559
OR1B1,0.5,2.474403282221179,0.20941907569661428
KIAA0930,3.0,2.281219169329761,0.6341477493809471
PCDHB6,4.25,2.0657120930011503,0.12857132706748353
KRTAP22-1,2.0,3.304326127815413,0.47304236505367236
SHROOM4,2.75,2.914803098203597,0.9230999214294369
MYH9,2.571428571428572,2.131341568223612,0.7630731038943
BCOR,3.0,2.717267437339093,0.8638164988568717
ZNF10,6.0,3.691152228806142,0.22946019839452741
PRL,2.0,2.283410603193926,0.851227048343725
OR3A2,2.0,2.290549731337461,0.8477597317798934
DPP3,6.0,2.215063788454479,0.010987008106532258
IMPACT,4.0,3.6053132253717166,0.8353344889645524
NAGK,0.0,2.3675974533497084,0.12387757112295472
RTCB,3.0,3.0162506623896816,0.9925342906736232
ADI1,3.0,2.456473218484183,0.7287500708218919
TMCO1,2.0,2.925029897836557,0.5885991460643343
OR4N5,2.0,2.423047329290608,0.7857957486143339
NCR2,1.0,2.526460633412404,0.336879315929192
APOBEC1,2.0,3.388219696479746,0.45074384618324137
PTPRE,2.0,2.471952367048521,0.7640417753318042
TEKT4,5.0,2.097443399707871,0.045051351287249373
APOBR,1.0,2.794026682840814,0.2831448554081265
HINT3,2.0,2.7652916561780865,0.6453651475085498
MCHR1,2.0,2.0712022968411703,0.9605410376196295
RRP1B,3.0,2.5875300101599885,0.7976275662334197
PCDHB17,7.0,2.396988249513917,0.002948109227077675
APOA5,2.0,2.2581825097696453,0.8635872579142669
LANCL1,2.0,2.8770066261711,0.60512133793862
CCDC80,0.5,2.7250449185597585,0.17769626201927846
XYLT1,5.0,2.304354592809466,0.07576989436951773
NEK8,6.0,2.253940788583133,0.012589018061427013
CASS4,5.0,2.578294712102006,0.13150683513664785
NAP1L5,2.0,2.869882074973693,0.6076116092581947
DIMT1,2.0,2.987233075446265,0.5678668026752074
PGLYRP1,3.0,2.4183024944994265,0.7083592800920824
PRPF8,3.0,2.516188291393876,0.7603634958287
SNRPB2,0.0,3.410150736375924,0.06479652737896334
MANBA,5.0,3.074007333247148,0.27198387924549605
LIMK2,3.0,2.274410140142124,0.6304285354692651
SHB,3.0,2.298982043799097,0.6438376076142106
HAPLN1,3.0,2.7799580495307983,0.8950053412031013
STX11,6.0,2.082730713253096,0.00664046877449798
DNAAF2,4.0,2.457775545302984,0.32524766122993887
PAFAH1B1,3.0,3.485800150557913,0.7947099152405275
MYO15A,0.9,2.2205038126307324,0.37552938525938007
TRAPPC9,0.8333333333333334,2.325551641105492,0.3278175794536343
DYNLRB1,2.0,2.3767214222561046,0.806951556235498
CAPZA2,0.0,3.711874651357083,0.05402667977882938
EREG,2.0,2.9406315785021158,0.5833290229725407
TMEM222,3.0,2.204173263869333,0.5919322180347655
ELP3,0.5,2.962519127883797,0.15251578450233497
BTBD17,2.0,1.8821356481880136,0.9315358716813805
ZHX2,1.0,2.5371341864565293,0.3345306222894152
SDPR,5.0,2.3735689565910376,0.08823785448009916
TRPM5,4.0,1.963962532686101,0.1462669028418388
COX7B2,4.0,3.987148668099739,0.9948648398978541
P2RX2,2.0,2.1238868121897103,0.9322550936332963
CAPN5,0.5,2.076307027937242,0.27397961219179723
RUVBL1,4.0,2.599780886237792,0.3851668446225638
NT5E,2.0,2.5025975789001578,0.7507082561841095
BAMBI,3.0,2.7235037034991434,0.8669431061353652
IMPA1,1.0,4.301533506718839,0.11141683707105293
ENO1,2.0,2.407858521060687,0.7926726912420439
ARHGAP44,4.0,2.5954454521031773,0.38330019677214
ZC3H11A,1.5,3.1957394268527293,0.3428348517405778
MYB,5.0,3.2463914461935848,0.3304203804857861
C1orf64,4.0,2.360222322048748,0.2858119772344503
BECN1,1.0,2.7318079607289336,0.29473492689790154
CPNE9,3.0,2.304114064027362,0.6466336541487798
ELF2,0.0,3.690691764136603,0.054716918305145426
H2AFZ,1.0,2.886293691619903,0.26687119110932883
POLR2A,4.0,2.419561823929285,0.3096121837148272
WDR6,3.0,2.5574770243428806,0.7820002977323042
EXTL2,3.0,3.311674266363806,0.8640127578801826
TRBJ2-2,2.0,,
TFAP4,3.0,2.228691331310472,0.6053948434396029
RFESD,2.0,3.432001211206152,0.4395327298416749
N4BP3,4.0,2.235468994280186,0.2379321780832092
LRRC42,2.0,2.76660428153653,0.644877197025408
RAB6B,0.5,2.329121813190763,0.23071330818501082
C5orf28,0.0,3.752128228874634,0.05274031935457199
TYRO3,4.0,2.428867762285588,0.3133984464188875
ATG3,2.0,3.583178252244074,0.40294985794064453
HDAC5,1.0,2.2749242720838763,0.39795417317175497
XPNPEP3,6.0,3.0085561588019414,0.0845899795706103
UGGT1,1.0,2.991667070710339,0.24953077047498035
LRWD1,3.0,2.012514659736532,0.4863767484503275
PRKAR1B,3.0,2.083788722665864,0.5256238142605139
NMUR2,3.0,2.207873486565688,0.5939653997109823
SNURF,3.0,2.9856595604010567,0.9933781795974826
RGS4,3.0,2.877407545985935,0.9423863773167838
HMOX1,2.0,2.145805281688542,0.9207130849178611
HIST1H4F,2.0,2.294909222806376,0.8456489934100804
BPIFB4,1.3333333333333333,2.4657547935241944,0.4708095284096664
IGHMBP2,3.0,2.2901323136227685,0.6390122971283888
ARFGAP2,3.0,2.6314039553308795,0.8202484646850524
RNASE4,2.0,2.4967935195462623,0.7532161179018483
ZNF117,6.0,3.909620114050142,0.2904194498706334
SIX4,1.5,2.573673636625381,0.5033289663994487
E2F3,3.0,2.460264247569071,0.7307677243914141
WSB2,3.0,2.5857483432419,0.7967040613697057
GPR42,2.0,1.9742110504971744,0.9853562420926641
MET,4.0,2.994500915288226,0.5612013914484757
GHRHR,3.0,2.244539911159585,0.614084115715263
HEBP2,3.0,2.7558523834185507,0.8830766563437021
MYBBP1A,0.6666666666666666,2.084708211229328,0.32603877187658037
CEND1,2.0,2.1990490499560003,0.8932223999272102
MAATS1,2.0,2.986002500975926,0.5682697801583845
PI3,1.0,2.7144843774179312,0.29805451469465805
WDR7,2.5,2.035551566397487,0.7447769013698307
GPIHBP1,1.0,2.250197703741193,0.4046030951883055
ACTR1B,2.0,2.2248908239570304,0.8801564817158591
KCNN3,0.0,2.2843249107518417,0.13068699468757047
JRKL,3.0,3.5496637231394157,0.770481575805643
HOXC10,2.0,2.391705565625728,0.8000496023549811
EPDR1,9.0,2.852006492548344,0.0002721347139131096
DUSP23,0.0,2.015066528886749,0.15574444330764203
KRTAP9-8,0.0,2.8626577723891278,0.0906575940953643
TMEM64,4.0,2.045175635335021,0.17165103321259775
PRAMEF18,2.0,2.423988560020822,0.7853714874540771
TRIM36,10.0,3.639472363019298,0.0008558696516174773
KRTAP9-4,2.0,2.9159587676779384,0.5916851477318499
MRPL33,0.0,2.860061551988591,0.09080402377282422
KIF18A,6.0,3.842515683837264,0.27105940419868835
SCCPDH,3.0,2.965658647967836,0.9840900766527907
CXCL10,2.0,3.468280964588296,0.4304570208745152
ATP5J,1.0,3.393851218237965,0.1937985918570232
CDH10,4.333333333333333,3.232564146149635,0.540378058858608
NEURL2,5.0,2.0731594585669764,0.04207838376030424
C19orf40,3.0,3.0862207944300883,0.9608560849974463
SHE,2.0,2.384067735614908,0.8035606207333812
SDR42E1,3.0,2.5237644835139488,0.7643477554252661
TRA2A,3.0,3.720523182905501,0.7087409245997021
FKBP4,3.0,2.5370412180042905,0.7713147985445532
CISH,1.0,2.360392495282252,0.3759051021105425
AHSG,3.0,2.605839504104284,0.8070961297310925
EFCAB11,2.0,3.046090842783989,0.5489234420727224
TIA1,4.0,4.195266661105387,0.9240494504592631
FIBCD1,4.0,2.088892122307768,0.18607111179629243
MROH9,6.0,2.866786197796576,0.06423949998476361
FAM107A,0.0,2.2192890825423404,0.13629580734309912
FBXO24,0.5,2.326272924716647,0.23115487949183264
RHOBTB1,1.2,2.776625139965457,0.34406116534301934
ABL1,3.0,2.355479595107325,0.6745223954006878
MAP4K3,4.0,3.858037296364561,0.9423826690003467
ADCYAP1R1,6.0,2.388321380806896,0.019438064192785296
KCNJ16,1.0,3.0142168010342627,0.24598249130269462
PPWD1,2.0,3.707778597429214,0.37513272518237595
ZDHHC11,1.0,2.184775378669682,0.42281116843262656
SLC24A2,3.0,2.8004808466818285,0.90509689227139
PVRL2,2.0,2.133082083226648,0.9273968916936662
SYNDIG1,5.0,2.1711072628653008,0.05487207789988987
HSD17B4,4.0,3.490774319014813,0.7851975953078063
TMEM211,2.0,2.309062177059098,0.8388307828510706
BLZF1,4.0,3.838476360433036,0.934294010142282
PCDHA9,5.0,2.17978672520612,0.05610966930163008
CRNKL1,3.0,3.082020982402574,0.9627360181905675
IGBP1,3.0,3.1854964313137093,0.9172237466714455
MRPL2,2.0,2.525096184000672,0.7410633335003922
TRBV6-9,1.0,,
UGT2A3,5.0,3.339837384439757,0.36365494680528543
PVRL4,2.5,2.161222086044812,0.817746779748351
HNRNPD,4.0,3.252900123594227,0.6787044499553496
GPR45,0.75,1.7983060818169894,0.4343737749678612
DUSP14,3.0,2.4656693442659603,0.7336419900168702
ACOX1,4.0,2.7559511062786584,0.4536286209670397
EEA1,8.0,3.580150138102355,0.019495710809962406
TLL1,7.0,3.5571993712125063,0.06794086425680747
MAX,2.0,3.281934053789561,0.47918060128976026
RPUSD1,0.0,2.059151180849106,0.15129442726215112
PI4KB,5.0,2.412653485515018,0.09576528327132401
FAM168B,0.0,2.6705388187526573,0.10222141101561551
SAMD4B,3.0,2.3667273648292584,0.6806039783181325
LCK,4.0,2.2469184205392936,0.24219329788029414
KIAA2022,1.8333333333333333,3.1089336975105253,0.4694030697642013
CRYBG3,4.0,3.5982060691474165,0.8322499789665039
VWA7,5.0,2.2966034371434816,0.0744424216437502
HES1,0.0,2.3005846261347607,0.12932531389482796
LSM12,2.0,2.7981113724436613,0.6332740303381934
GTF2B,2.0,3.596884946672891,0.3997898392285767
SMCR8,1.0,2.465094123403478,0.3507455070759665
NT5C3B,2.0,2.448049364656056,0.7746006775157164
ZNF568,9.0,3.341803612644584,0.0019668571650046777
MFSD11,1.0,3.009543034619852,0.246713369299917
AHDC1,11.0,2.2887150750749568,8.501820744465934e-09
OXSR1,3.0,3.502876822515305,0.7881693507879489
GDF2,3.0,2.230466902889078,0.6063688742213422
FGF21,1.0,2.32167888458685,0.3857169109717473
MCMDC2,3.0,3.638009356476677,0.7380028604950031
RABL2A,2.0,2.492538091359324,0.7550599991062386
ADCY2,5.5,2.359183856247812,0.04086957205778173
PPIL2,0.5,2.3098431576994383,0.23372040730472918
SPATA21,3.0,2.439515047556964,0.7197077656035737
TCP11L1,0.5,2.6776661129028665,0.18325453586490714
TRAPPC12,0.6666666666666666,2.33338830691364,0.2752233451391848
ADAMDEC1,3.0,3.047301663945248,0.9783824928138811
MPP7,5.0,3.178532582135071,0.30693997461575884
NGEF,3.0,2.28872201433531,0.638242901444922
CAPN6,7.0,2.749668624368573,0.010371207925258238
NKX2-2,2.0,2.1066575215320755,0.9414207428906785
CRTC2,2.0,2.227954149291607,0.8786195146072722
ZDHHC4,1.0,2.465066611912586,0.35075186493136046
DNAJC17,2.0,2.496972417492743,0.7531386970172909
CNOT10,3.0,3.2775860697743777,0.8781398590867366
MCM6,5.0,3.054834006842356,0.2657439860839668
DAP3,1.0,2.7989110416075937,0.28225651134566504
EIF5A,4.0,2.781643775288301,0.4650812109466752
FCAR,2.0,2.578427329683366,0.7186804271375135
RUFY3,8.0,2.847125304945914,0.002259324815594329
RAI14,6.0,3.011464468285076,0.08504337224732215
KLHL23,5.0,3.501707841544617,0.42331951623101294
ZNF385D,8.0,3.0276303375903666,0.004267647753229966
C6orf1,2.0,2.6241964326964813,0.6999993199737302
SNORD115-48,2.0,,
FAM74A3,2.0,,
RPGRIP1,13.0,3.0089409665932303,8.423160581392159e-09
PPP1CC,1.0,3.3322214389612563,0.20138224704087992
AP3B2,0.6666666666666666,2.269346435460177,0.2873789464648233
ADAMTSL2,2.0,2.2995169846075267,0.8434234550885791
ODF3B,2.0,2.4656544966342717,0.766810212436425
PSAP,2.0,2.374995113105128,0.8077503771845709
RASAL3,4.0,2.247462530832488,0.24239650546529934
TBPL1,2.0,4.128404058937281,0.2948590826950004
EIF4G2,1.75,,
GRM2,5.0,2.2504309479582174,0.06682182934200327
SLC6A17,1.0,2.0266607350576886,0.47080617982453155
ASRGL1,0.5,2.6913963410306003,0.18162404118899078
UFSP1,2.0,2.3951886600994583,0.7984533534305974
NCS1,1.0,2.2502712027427143,0.40458314591917066
AARD,3.0,2.3854384336670424,0.6906989349661289
OR6C6,1.0,2.630737160411674,0.3146971961717831
VRK2,0.5,3.4989171266455648,0.10888241346120073
SPPL3,2.0,2.5262063702994637,0.7405905407873528
SNORD115-30,2.0,,
PRAMEF2,2.5,2.321209582345497,0.9065818549088074
OR51B4,0.0,2.638365117367806,0.10431083675709028
TEX264,2.0,2.276224075628251,0.8547309089161735
IGKV3-20,3.0,,
ATOH7,0.0,2.142425622981923,0.1432751947597331
MAGEB16,1.0,2.654879312975724,0.3097962390746686
CWC25,4.0,2.7879252394686223,0.4678877287615547
PPFIA1,1.5,2.9682181978048248,0.3941018323308112
HSF5,2.0,2.7279195062368378,0.6594121724227755
TSSC2,3.0,,
GDI2,5.0,3.168558777683194,0.3035389892430665
MPND,3.0,2.172313476304896,0.5744083756229068
OR5A2,2.0,2.4545222788811656,0.7717274929975582
FLNB,3.5,2.454545755574235,0.5045821561013777
OR1K1,1.0,2.1401604573316857,0.43576271801982847
MYO1C,7.0,2.0690379966367267,0.0006079286179527608
C1QL3,0.0,2.108660943118033,0.14646743304124923
LGI4,5.0,1.991213414304044,0.032988576723668575
NME9,3.0,3.041077696220218,0.9812071684226662
PAAF1,3.0,2.909625205942973,0.9577462060209354
OR2B2,5.0,3.0197872009272526,0.25448442690363426
CDK18,1.0,2.082235983206325,0.4532591431849067
TICRR,7.0,2.894274940742579,0.015806714483389522
TRBV5-4,2.0,,
HIST2H2BF,2.0,1.9619598976011048,0.9783337728257369
PLAGL1,3.0,2.464109586759048,0.7328128524235935
UPK1B,2.0,3.305233800486482,0.4727952325228
NAGA,2.0,2.390020478861726,0.8008229498550242
RTL1,5.0,2.341344425628721,0.08229569963316506
SLAMF8,2.0,2.3642101236989737,0.8127581025129739
SLC51A,0.5,2.018241171764905,0.28520661922209845
DLX3,1.0,2.2030845006620017,0.41762334251340993
RRAD,3.0,2.209910482024757,0.5950844735625018
SLC35B1,2.0,2.213456098496533,0.885915868712996
SNX16,3.0,4.018789431452584,0.6113113310708174
RBM10,3.0,2.4695770351008703,0.7357181914423663
TRMT5,3.0,3.319815020596229,0.8606661972807347
PMP2,2.0,2.5564057879962885,0.7278416885125838
FYTTD1,2.0,3.3361902932215166,0.4644444167766473
LIX1,1.0,2.7439862954638707,0.292425750039874
ERC1,6.0,3.0015200511739137,0.08349907657217522
CLEC7A,1.0,3.4665857442494343,0.18524263155145726
NTN3,0.3333333333333333,2.202161427024944,0.20790568706486512
TYW1B,5.0,3.3639806622471067,0.37239641885930275
KIR3DX1,1.0,2.590367868612349,0.3230858812293247
NDN,7.0,2.142924560440444,0.0009067681997855972
NR1I3,3.0,2.6727652968785582,0.8413548547472924
TAAR5,3.0,2.2085902375597644,0.5943591814345079
TBC1D9,1.0,2.516962277555896,0.33898489207270355
TPR,13.0,3.870927864431336,3.4838902037920346e-06
CLMN,2.0,2.822580171690616,0.6244060576993619
KDELC2,0.5,2.863187543452001,0.16253267784562353
ERN2,2.0,2.2534013603004266,0.8659486924317854
TBC1D27,3.0,,
JUN,3.0,2.044129838245032,0.5037719945876011
NDNF,4.0,2.919730141249226,0.5272501002127045
C6orf195,0.0,2.8011398633550693,0.09419731782104612
SBF1,10.0,2.0989690718374856,4.9369021497864996e-08
CSRP1,2.0,2.603614145483248,0.7083405633811422
TMSB10,2.0,2.387590567084195,0.8019393865605573
UGT1A8,1.5,2.7469936495496428,0.45182447482038135
ARMC2,1.0,2.77491173320381,0.28665114629732696
MPHOSPH8,8.0,3.103127332422266,0.005438653086842666
JAKMIP3,5.0,2.296371018478186,0.07440283133264601
OR4K13,5.0,2.6752167539107776,0.15521318436409953
TMEM132B,13.0,2.545086881119859,5.6227699383304955e-11
TRIP4,2.0,3.089031500285869,0.5355043827545328
FAM155B,0.0,2.199288789613734,0.13807442961644925
COPS2,2.0,3.534923558417795,0.41427812230392347
FAM101A,1.0,2.000948505287296,0.47918766578594785
MTHFD2L,2.0,3.71038341872248,0.37457251886404597
CHAC1,0.0,2.383580662485807,0.12261621266613594
TRAPPC13,0.5,3.37259843153642,0.11777033612948247
KCNQ1,3.0,1.9779755288905243,0.4674141854246757
NCEH1,2.0,2.5336340115725373,0.737434891684124
GARS,0.0,2.916574452070092,0.08767380623677434
TENM4,2.0,2.368450595272865,0.8107856203101705
SLC26A3,3.0,3.137529188913545,0.9381122233016819
NOD1,3.0,2.0708326692069066,0.5184826733201657
IGSF3,1.3333333333333333,2.274823250135667,0.5324791833514846
PLA2G7,5.0,3.722930256791605,0.508055058646868
ZNF776,0.0,3.754538102894544,0.05266434448698341
LPIN3,4.0,2.331631236020109,0.27456844427963767
GLIPR1L2,2.0,3.4709651035651423,0.42979315867287304
INTS1,2.5,1.9264077834147009,0.6794121133249773
ATP6V1A,2.0,3.4430963127299905,0.4367367769582914
C4orf17,2.0,3.4183390715018955,0.44300051955465225
MAGEC3,3.0,2.808890401725248,0.9092148490659009
LDOC1,1.0,2.164098928308345,0.42875813916202987
FAM120C,2.0,2.7437660972235864,0.6534193548247395
LRRTM3,8.0,2.56818725024268,0.0007002856257030208
MAP3K14,5.0,,
SNCB,2.0,2.5178096074688225,0.7441737491686374
CALHM2,3.0,2.04094046258557,0.5020158942621793
CEP250,3.6666666666666665,2.488117340625326,0.45496831362988577
VSTM4,6.0,2.088383203076666,0.006794149819326739
DHX29,3.0,3.553115890195853,0.7691899162434989
OR10G2,4.0,2.1408045930882693,0.20384217038200375
